index,budget,id,original_language,original_title,overview,popularity,release_date,revenue,runtime,tagline,title,vote_average,vote_count,genres,keywords,production_companies,production_countries,year,month,date,spoken_languages,cast,director,exec_prod,screenplay,composer,budget_range,runtime_range,century,genre,production_company,production_country,spoken_language,overview_length,num_spoken_languages,top30cast_yn,top100directors_yn,top100exec_prod_yn,top100screenplays_yn,top100composers_yn,top100prod_comp_yn,top15prod_country_yn
3577,4600000,147773,en,The Way Way Back,"Over the course of his summer break, a teenager comes into his own thanks in part to the friendship he strikes up with one of the park's managers.",32.14444,2013-06-06,23198652,103.0,We've all been there.,The Way Way Back,7.1,688,"['Comedy', 'Drama']","['shyness', 'beach', 'bicycle', 'conversation', 'friendship', 'step father', 'vacation', 'job', 'neighbor', 'summer', 'teenager', 'water park', 'awkwardness']","['Fox Searchlight Pictures', 'Odd Lot Entertainment', 'Sycamore Pictures']",['United States of America'],2013.0,6.0,6.0,['English'],"['Liam James', 'Steve Carell', 'Toni Collette', 'AnnaSophia Robb', 'Sam Rockwell']",Nat Faxon,Gigi Pritzker,,Rob Simonsen,0-5mil,100-110min,2010s,Comedy,Fox Searchlight Pictures,United States of America,English,146,1,1,0,0,0,0,0,1
3579,3500000,24266,en,The Man from Snowy River,"Jim Craig has lived his first 18 years in the mountains of Australia on his father's farm. The death of his father forces him to go to the low lands to earn enough money to get the farm back on its feet. Kirk Douglas plays two roles as twin brothers who haven't spoken for years, one of whom was Jim's father's best friend and the other of whom is the father of the girl he wants to marry.",3.656491,1982-03-02,20659423,104.0,The story of a boy suddenly alone in the world. The men who challenge him. And the girl who helps him become a man.,The Man from Snowy River,6.8,37,"['Family', 'Drama', 'Action', 'Western', 'Romance']","['regret', 'river', 'horse', 'ranch', 'australia', 'brumby', 'brumbies', 'colt', 'stockman', 'clancy of the overflow']",['Cambridge Productions'],['Australia'],1982.0,3.0,2.0,['English'],"['Tom Burlinson', 'Terence Donovan', 'Kirk Douglas', 'Tommy Dysart', 'Bruce Kerr']",George T. Miller,,John Dixon,,0-5mil,100-110min,1980s,Family,Cambridge Productions,Australia,English,389,1,1,0,0,0,0,0,1
3583,10000000,59968,en,Our Idiot Brother,"Everybody has the sibling who is always just a little bit behind the curve when it comes to getting his life together. For sisters Liz, Miranda and Natalie, that person is their perennially upbeat brother Ned, an erstwhile organic farmer whose willingness to rely on the honesty of mankind is a less-than-optimum strategy for a tidy, trouble-free existence. Ned may be utterly lacking in common sense, but he is their brother and so, after his girlfriend dumps him and boots him off the farm, his sisters once again come to his rescue. As Liz, Miranda and Natalie each take a turn at housing Ned, their brother's unfailing commitment to honesty creates more than a few messes in their comfortable routines. But as each of their lives begins to unravel, Ned's family comes to realize that maybe, in believing and trusting the people around him, Ned isn't such an idiot after all.",15.688439,2011-08-26,17273593,90.0,Everybody has one,Our Idiot Brother,5.9,365,"['Comedy', 'Drama']","['brother sister relationship', 'sister sister relationship', 'family clan', 'idealist', 'duringcreditsstinger']","['The Weinstein Company', 'Likely Story', 'Big Beach Films', 'Yuk Films']",['United States of America'],2011.0,8.0,26.0,['English'],"['Paul Rudd', 'Elizabeth Banks', 'Zooey Deschanel', 'Emily Mortimer', 'Adam Scott']",Jesse Peretz,,David Schisgall,,5-10mil,<90min,2010s,Comedy,The Weinstein Company,United States of America,English,878,1,1,0,0,0,0,0,1
3584,5000000,323677,en,Race,"Based on the incredible true story of Jesse Owens, the legendary athletic superstar whose quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy. Starring Stephan James, Jason Sudeikis, Jeremy Irons, Carice Van Houten and William Hurt - Race is an enthralling film about courage, determination, tolerance, and friendship, and an inspiring drama about one man's fight to become an Olympic legend.",22.9951,2016-02-19,24804129,134.0,The incredible true story of gold medal champion Jesse Owens,Race,7.1,478,"['Action', 'Drama']","['olympic games', 'biography', 'sport', 'historical figure', 'nazi germany', 'racism', 'african american', 'track and field']","['Forecast Pictures', 'Solofilms', 'JoBro Productions & Film Finance', 'Trinity Race']","['Canada', 'Germany']",2016.0,2.0,19.0,['English'],"['Stephan James', 'Jason Sudeikis', 'Carice van Houten', 'Jeremy Irons', 'Amanda Crew']",Stephen Hopkins,,Anna Waterhouse,,0-5mil,130-140min,2010s,Action,Forecast Pictures,Canada,English,527,1,1,0,0,0,0,0,0
3586,5000000,256274,en,"As Above, So Below","When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.",26.510558000000003,2014-08-14,40100000,93.0,The only way out is down.,"As Above, So Below",6.1,766,"['Horror', 'Thriller']","['paris', 'treasure', 'catacombs', 'scientist', 'singing in a car', 'archaeologist', 'loss of friend', 'subjective camera', 'found footage', 'thick accent', 'female archeologist', 'burning car', ""philosopher's stone"", 'french accent', 'rapping in a car']","['Universal Pictures', 'Legendary Pictures', 'Brothers Dowdle Productions']",['United States of America'],2014.0,8.0,14.0,['English'],"['Perdita Weeks', 'Ben Feldman', 'Edwin Hodge', 'François Civil', 'Marion Lambert']",John Erick Dowdle,,John Erick Dowdle,Keefus Ciancia,0-5mil,90-100min,2010s,Horror,Universal Pictures,United States of America,English,160,1,1,0,0,0,0,1,1
3589,5000000,284293,en,Still Alice,"Alice Howland, happily married with three grown children, is a renowned linguistics professor who starts to forget words. When she receives a devastating diagnosis, Alice and her family find their bonds tested.",35.307577,2014-12-05,43884652,99.0,,Still Alice,7.5,1104,['Drama'],"['mother', 'professor', 'illness']","['Killer Films', 'Big Indie Pictures', 'Backup Media', 'BSM Studio']",['United States of America'],2014.0,12.0,5.0,['English'],"['Julianne Moore', 'Alec Baldwin', 'Kristen Stewart', 'Kate Bosworth', 'Shane McRae']",Richard Glatzer,,Richard Glatzer,Ilan Eshkeri,0-5mil,90-100min,2010s,Drama,Killer Films,United States of America,English,210,1,1,0,0,0,0,0,1
3590,5000000,24973,en,The Egyptian,"In eighteenth-dynasty Egypt, Sinuhe, a poor orphan, becomes a brilliant physician and with his friend Horemheb is appointed to the service of the new Pharoah. Sinuhe's personal triumphs and tragedies are played against the larger canvas of the turbulent events of the 18th dynasty. As Sinuhe is drawn into court intrigues he learns the answers to the questions he has sought since his birth.",4.079111,1954-08-25,15000000,139.0,"To Nefer, shameless temptress of Babylon, he surrendered his parents' hope of immortality!",The Egyptian,6.0,11,"['History', 'Drama']",['egypt'],['Twentieth Century Fox Film Corporation'],['United States of America'],1954.0,8.0,25.0,"['ελληνικά', 'English']","['Jean Simmons', 'Victor Mature', 'Gene Tierney', 'Peter Ustinov', 'Edmund Purdom']",Michael Curtiz,,Casey Robinson,Bernard Herrmann,0-5mil,130-140min,1950s,History,Twentieth Century Fox Film Corporation,United States of America,ελληνικά,391,2,1,0,0,0,0,1,1
3591,5000000,21610,en,Nighthawks,An international terrorist has New York in a grip of panic and it's up to Det. Sgt. Deke DaSilva to take him down.,7.058868,1981-03-17,19905359,99.0,A terrorist holds New York in a grip of fear - and only Stallone can take him on.,Nighthawks,6.4,86,"['Action', 'Crime', 'Thriller']",[],"['Universal Pictures', 'Martin Poll Productions', 'The Production Company']",['United States of America'],1981.0,3.0,17.0,"['English', 'Français']","['Sylvester Stallone', 'Rutger Hauer', 'Billy Dee Williams', 'Lindsay Wagner', 'Persis Khambatta']",Bruce Malmuth,,,,0-5mil,90-100min,1980s,Action,Universal Pictures,United States of America,English,114,2,1,0,0,0,0,1,1
3592,5000000,10283,en,Friday the 13th Part VIII: Jason Takes Manhattan,"The Big Apple's in big trouble, as indestructible psycho-fiend Jason Vorhees hits the road to New York City. After a shocking return from beyond the grave, the diabolical Jason ships out abroad a teen-filled ""love boat"" bound for New York, which he soon transforms into the ultimate voyage of the damned. Then one of his terrified victims escapes into the nightmarish maze of Manhattan's subways and sewers, only to confront Jason one final time.",12.904615,1989-07-28,14000000,100.0,The Big Apple's in BIG trouble!,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191,"['Horror', 'Thriller']","['new york', 'boat', 'mask', 'psychopath', 'high school', 'sewerage', 'times square', 'serial killer', 'teenager', 'jason vorhees']","['Paramount Pictures', 'Sean S. Cunningham Films', 'Horror Inc.']",['United States of America'],1989.0,7.0,28.0,['English'],"['Kane Hodder', 'Jensen Daggett', 'Scott Reeves', 'Barbara Bingham', 'Peter Mark Richman']",Rob Hedden,,Rob Hedden,Fred Mollin,0-5mil,90-100min,1980s,Horror,Paramount Pictures,United States of America,English,446,1,1,0,0,0,0,1,1
3593,5000000,8346,en,My Big Fat Greek Wedding,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,18.115566,2002-02-22,368744044,95.0,Love is here to stay... so is her family.,My Big Fat Greek Wedding,6.2,671,"['Comedy', 'Drama', 'Romance']","['usa', 'parents kids relationship', 'greece', 'culture clash', 'midlife crisis', 'restaurant', 'bad mother-in-law', 'mother-in-law', 'parents-in-law', 'son-in-law', 'father-in-law', 'patriarch', 'bad father-in-law', 'greek', 'wedding', 'family', 'xenophobia']","['Home Box Office (HBO)', 'Playtone', 'Gold Circle Films', 'Ontario Film Development Corporation', 'MPH Entertainment Productions']","['Canada', 'United States of America']",2002.0,2.0,22.0,"['ελληνικά', 'English']","['Nia Vardalos', 'John Corbett', 'Lainie Kazan', 'Michael Constantine', 'Andrea Martin']",Joel Zwick,,Nia Vardalos,Alexander Janko,0-5mil,90-100min,2000s,Comedy,Home Box Office (HBO),Canada,ελληνικά,162,2,1,1,0,1,1,1,0
3594,5000000,122081,en,Spring Breakers,"After four college girls rob a restaurant to fund their spring break in Florida, they get entangled with a weird dude with his own criminal agenda.",62.554173,2013-01-24,31724284,94.0,A little sun can bring out your dark side.,Spring Breakers,5.0,1551,"['Drama', 'Crime']","['female nudity', 'sex', 'florida', 'drug dealer', 'nudity', 'female friendship', 'party', 'art house', 'drug', 'spring break', 'young adult']","['RabbitBandini Productions', 'Division Films', 'Pop Films', 'Radar Pictures', 'Muse Productions', 'MJZ', ""O' Salvation"", 'Iconoclast']","['France', 'United States of America']",2013.0,1.0,24.0,['English'],"['James Franco', 'Selena Gomez', 'Vanessa Hudgens', 'Ashley Benson', 'Rachel Korine']",Harmony Korine,Ted Field,,Cliff Martinez,0-5mil,90-100min,2010s,Drama,RabbitBandini Productions,France,English,147,1,1,0,0,0,0,0,0
3595,5000000,10987,en,Halloween: The Curse of Michael Myers,"Six years ago, Michael Myers terrorized the town of Haddonfield, Illinois. He and his niece, Jamie Lloyd, have disappeared. Jamie was kidnapped by a bunch of evil druids who protect Michael Myers. And now, six years later, Jamie has escaped after giving birth to Michael's child. She runs to Haddonfield to get Dr. Loomis to help her again.",9.483717,1995-09-29,15116634,88.0,Haddonfield is ready to celebrate Halloween.... so is Michael Myers!,Halloween: The Curse of Michael Myers,5.0,170,"['Horror', 'Thriller']","['mass murder', 'nudity', 'halloween', 'attempt to escape', 'cult', 'psychopath', 'escape agent', 'murder', 'escape', 'slasher', 'doctor', 'niece', 'death', 'evil', 'michael myers', 'psychiatric', 'murder hunt', 'halloween night']",['Miramax Films'],['United States of America'],1995.0,9.0,29.0,['English'],"['Donald Pleasence', 'Paul Rudd', 'Marianne Hagan', 'Mitchell Ryan', 'Kim Darby']",Joe Chappelle,Moustapha Akkad,,,0-5mil,<90min,1990s,Horror,Miramax Films,United States of America,English,340,1,1,0,0,0,0,0,1
3596,5000000,1391,es,Y tu mamá también,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",16.890285000000002,2001-06-08,33616692,106.0,Life has its ways of teaching. Life has its ways to confuse us. Life has its ways to move us. Life has its ways to amaze. Life has its ways to hurt us. Life has its ways to heal. Life has its ways to inspire.,Y Tu Mamá También,7.3,315,"['Drama', 'Romance']","['mexico', 'sex', 'beach', 'group sex', 'male friendship', 'road trip', 'coming of age', 'teenager', 'lgbt', 'new mexican cinema']","['Bésame Mucho Pictures', 'Producciones Anhelo', 'The Criterion Collection']",['Mexico'],2001.0,6.0,8.0,['Español'],"['Gael García Bernal', 'Diego Luna', 'Maribel Verdú', 'Ana López Mercado', 'Diana Bracho']",Alfonso Cuarón,Sergio Aguero,Alfonso Cuarón,,0-5mil,100-110min,2000s,Drama,Bésame Mucho Pictures,Mexico,Español,149,1,1,1,0,0,0,0,0
3597,4000000,747,en,Shaun of the Dead,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.",49.12486,2004-04-09,30039392,99.0,A romantic comedy. With zombies.,Shaun of the Dead,7.5,2420,"['Horror', 'Comedy']","['record collection', 'flower', 'cheese', 'pub', 'surrey', 'romantic comedy', 'zombie', 'english', 'tv show in film', 'cricket bat', 'broken bottle', 'survival horror', 'british pub', 'english pub', ""you've got red on you""]","['Universal Pictures', 'Big Talk Productions', 'StudioCanal', 'Film4', 'Working Title Films', 'WT2 Productions', 'De Wolfe Music', 'Inside Track 2']","['United Kingdom', 'United States of America', 'France']",2004.0,4.0,9.0,['English'],"['Simon Pegg', 'Nick Frost', 'Kate Ashfield', 'Lucy Davis', 'Dylan Moran']",Edgar Wright,Tim Bevan,Edgar Wright,Dan Mudford,0-5mil,90-100min,2000s,Horror,Universal Pictures,United Kingdom,English,244,1,1,0,0,0,0,1,1
3599,5000000,26748,en,Lone Star,"When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.",5.960149,1996-06-21,13269963,135.0,John Sayles invites you to return to the scene of the crime.,Lone Star,6.9,77,"['Drama', 'Mystery', 'Romance']","['sheriff', 'family secrets', 'neo-western', 'dark secrets']","['Castle Rock Entertainment', 'Columbia Pictures Corporation', 'Rio Dulce']",['United States of America'],1996.0,6.0,21.0,"['English', 'Español']","['Chris Cooper', 'Matthew McConaughey', 'Elizabeth Peña', 'Kris Kristofferson', 'Joe Morton']",John Sayles,John Sloss,,Mason Daring,0-5mil,130-140min,1990s,Drama,Castle Rock Entertainment,United States of America,English,139,2,1,0,0,0,0,0,1
3600,5000000,11357,en,Halloween 4: The Return of Michael Myers,"The legend of that creepy masked-man, Michael Myers, comes to life once again in this fourth installment of the successful horror franchise. This time, it's Michael's niece, Jamie, who can't seem to escape her crazy uncle. With Michael on the loose, Jamie enlists the help of good old Dr. Loomis to stop the murderer. This time, though, there seems to be no end to Michael's madness.",9.302349,1988-10-21,17768757,88.0,Horror has returned to Haddonfield.,Halloween 4: The Return of Michael Myers,5.9,209,"['Horror', 'Thriller']","['sheriff', 'scissors', 'ambulance', 'halloween', 'twist', 'knife', 'sequel', 'murder', 'serial killer', 'masked killer', 'blood', 'niece', 'evil', 'michael myers', 'october']",['Dimension Films'],['United States of America'],1988.0,10.0,21.0,['English'],"['Donald Pleasence', 'Ellie Cornell', 'Danielle Harris', 'George P. Wilbur', 'Michael Pataki']",Dwight H. Little,Moustapha Akkad,Alan B. McElroy,Alan Howarth,0-5mil,<90min,1980s,Horror,Dimension Films,United States of America,English,383,1,1,0,0,0,0,0,1
3603,5000000,14854,en,Lone Wolf McQuade,"The archetypical renegade Texas Ranger wages war against a drug kingpin with automatic weapons, his wits and martial arts after a gun battle leaves his partner dead. All of this inevitably culminates a martial arts showdown between the drug lord and the ranger, and involving the woman they both love.",8.452666,1983-04-14,12232628,107.0,The 'Mad Dog' Criminal...The 'Lone Wolf' Lawman...The Ultimate Showdown.,Lone Wolf McQuade,5.5,67,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller', 'Western']","['martial arts', 'kung fu', 'texas', 'fbi', 'wheelchair', 'texas ranger', 'weapon', 'gun battle', 'drug', 'father daughter relationship', 'killing a dog']","['1818', 'Lone Wolf McQuade Associates', 'Topkick Productions']",['United States of America'],1983.0,4.0,14.0,"['English', 'Español']","['Chuck Norris', 'David Carradine', 'Barbara Carrera', 'Leon Isaac Kennedy', 'Dana Kimmell']",Steve Carver,,B.J. Nelson,Francesco De Masi,0-5mil,100-110min,1980s,Action,1818,United States of America,English,301,2,1,0,0,0,0,0,1
